"geneSym","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP","ZT0","ZT04","ZT08","ZT12","ZT16","ZT20"
"Cep19",0.00692716639417712,0.0926614181298312,24,20.9999631598531,74.1543060136667,22.2742721819608,0.300377326407123,81.428990286,74.5776851235,45.812438966,56.6608820175,91.284976053,95.160863636
"Cox8a",0.0069366957745457,0.0926614181298312,24,7.88590352712479,82.21422461975,15.2087599967091,0.184989398939799,70.3347575265,94.4028330465,91.8838606995,91.413971797,76.684184505,68.565740144
"Vsig10l",0.00693756851613125,0.0926614181298312,24,9.15015558136797,214.484228906083,34.8574230540276,0.162517417862414,213.4421419005,219.7970537385,267.1791683395,237.176894625,173.0196188985,176.2904959345
"Fhad1",0.00694939949830842,0.0926799539388481,24,10.7227615407384,389.26780929525,172.249686351419,0.442496610914907,267.3852004125,487.4513293335,491.797970076,539.1188055785,379.5934509435,170.2600994275
"Rabggtb",0.00695804590764248,0.0927273822775947,24,9.27475078314739,113.822221484917,12.1368839987254,0.106630180296856,111.9891076515,116.7550173375,129.0932343135,122.9038421235,103.038838428,99.1532890555
"Tatdn3",0.00696977279312505,0.092751178764368,24,21.9999631598531,146.203918247833,27.3329688956241,0.186951001198829,178.7100552105,147.170712507,117.7380886875,131.975679267,135.941122524,165.687851291
"2810013P06Rik",0.00697380505011735,0.092751178764368,24,9.03598144899052,55.2455228810834,10.023606836138,0.181437450736305,47.559656628,59.746633083,65.365264239,60.421464009,53.3349635145,45.045155813
"Snrpa",0.00697783707087218,0.092751178764368,24,7.31399247210959,280.282290654,39.2915020633652,0.140185460778431,256.823905152,312.0944130225,319.1533717045,281.398297195,262.6530142065,249.5707426435
"2610307P16Rik",0.0069815196931472,0.092751178764368,24,6.83712309274767,197.949193539167,20.6463756959964,0.104301388284824,203.6543574795,220.442575491,218.900690353,200.8531813595,182.192886831,161.651469721
"Zfp759",0.00698708369309531,0.092751178764368,24,21.9999631598531,117.582762810833,17.8501923259671,0.151809601163092,129.3796100295,118.1266048575,98.3609469395,105.784185686,117.244820364,136.6004089885
"Anapc4",0.00698839051672018,0.092751178764368,24,20.9999631598531,391.199753674583,53.7872444381749,0.137493042705025,398.864651703,390.5933211435,336.5802178655,349.932102698,392.314206237,478.9140224005
"Hmmr",0.00699115354937285,0.092751178764368,24,9.52484182041431,12.4907150684167,3.24259927929873,0.259600772376739,10.6954385295,13.4319391995,15.922425691,15.075156698,10.548959304,9.2703709885
"Crnde",0.00699356711129751,0.092751178764368,24,13.3904273823299,165.331755444333,89.5622282741754,0.541712195781595,100.3252488435,83.2768653315,167.3296505915,262.023024788,224.630659371,154.4050837405
"1700025M24Rik",0.00699381878065264,0.092751178764368,24,5.54561423187447,8.602528681,1.03669404985207,0.120510385759221,9.5376514515,10.178837064,9.990363472,8.3997230665,7.9137669015,5.5948301305
"Ptprj",0.00700876944792439,0.0928992911011716,24,20.6358617339958,668.21875700725,138.002527964072,0.206522978466129,743.209729104,621.9239888835,501.585591537,583.1783350165,794.8096914705,764.605206032
"Rpl35a",0.00701845481601604,0.0929774912277076,24,7.84599527326403,77.3230251784167,12.8765044013582,0.166528719894839,69.1280523825,84.246595092,91.5595521355,81.131622123,68.7499433685,69.122385969
"Wdpcp",0.0070286422459821,0.0930622545571786,24,3.68401469190059e-05,354.40771992275,60.0636358078571,0.169476093299968,412.5303127755,352.272308862,310.4692292115,302.245706892,349.343764236,399.5849975595
"Lman1",0.00708198355726075,0.0935010946043038,24,7.54386959499572,495.835480788667,63.4812662722376,0.12802889008924,441.4251302865,535.7596710645,548.0263537665,519.2989496905,469.803024405,460.699755519
"Apbb3",0.00709076208873216,0.0935010946043038,24,10.2642573112681,235.700389302333,25.9574684817518,0.110129086161398,221.4725115225,253.40587419,259.249458183,258.866498714,215.440842375,205.7671508295
"Nmb",0.00709478076093084,0.0935010946043038,24,9.01835749379277,113.760731185667,13.3242815336581,0.117125491325401,105.710610189,115.991573826,131.816034,117.28058385,112.800908406,98.964676843
"Inhba",0.00709604822044796,0.0935010946043038,24,20.9999631598531,319.29238634375,65.036665630456,0.203689998296538,324.7637873715,293.842212657,255.510922974,277.3303833055,328.9847920635,435.322219691
"Sec31a",0.00711707548088381,0.0937278771506634,24,7.46958299390989,1252.15978829983,131.386348861198,0.104927781652845,1150.029084855,1340.8447821945,1363.8084025825,1296.63154615,1172.972683407,1188.67223061
"Cchcr1",0.00712420539975234,0.0937714945462578,24,3.68401469190059e-05,126.79063923875,42.3817363212086,0.334265499217199,172.9790132385,136.557566151,104.700616965,90.80637992,102.224650122,153.475609036
"Trim11",0.0071395564536435,0.0938851174286131,24,7.60617048960063,610.149189437917,71.4214161932047,0.117055660205006,573.4090430535,658.9687362945,680.2567601945,630.6793714055,574.845939771,542.7352859085
"Rexo4",0.0071404828531676,0.0938851174286131,24,9.13415327449372,312.108115237167,32.6765386912486,0.104696216137854,288.933535536,329.143934373,350.410389235,334.022958791,278.5501604085,291.5877130795
"1810032O08Rik",0.00715501239823302,0.0940258210342435,24,10.2732181846717,110.422156551417,13.5927106745392,0.12309767440749,99.621479526,118.546135515,121.4856106195,121.506834912,105.459564162,95.913314574
"Stk35",0.00717783207752654,0.0942188457320117,24,8.95577138694339,897.626120562917,92.4045666647487,0.102943268414248,827.0901653295,946.578828258,1005.6057194055,940.2351260505,839.5958474475,826.6510368865
"Angel1",0.00717893975154271,0.0942188457320117,24,3.68401469190059e-05,159.06691629725,31.0851667296688,0.195421948531268,175.3605147915,169.4177217255,141.635256467,131.829085237,147.4627738935,188.696145669
"Sdhd",0.00718120920200016,0.0942188457320117,24,8.65761257587642,154.29961882325,18.3673537180956,0.119036935140684,147.5973211275,164.2280543325,172.529698123,168.213784743,138.342738972,134.8861156415
"Ppp2r5b",0.00720598178595466,0.0944484281632944,24,8.89213892477582,534.71205399325,71.0462054262535,0.132868157535776,463.7773593345,565.605462285,622.65450931,549.0046796055,524.118869679,483.1114437455
"Snora65",0.00720639853336646,0.0944484281632944,24,10.5918832166446,11.921632233,2.70625452506814,0.22700369145569,9.108855549,12.7913436585,13.9157910305,14.6176948105,11.1596005335,9.936507816
"Frk",0.00721352904411532,0.0944829086095743,24,19.9999631598531,336.937153070167,61.8383062800366,0.183530684332573,359.6093724225,290.928097164,277.9892899445,305.070279519,386.5587555105,401.4671238605
"Cc2d1b",0.00721972926196723,0.0944829086095743,24,19.1574977040801,396.701468066584,49.5947211422855,0.125017740377914,389.388147834,367.819574247,332.89347921,385.960227208,459.696647928,444.4507319725
"Mfrp",0.00722500313566687,0.0944829086095743,24,10.4297660330098,22.5431165036667,12.0462171970538,0.534363436177714,13.0599307515,18.940888389,34.286152335,31.4007265775,26.1647563365,11.4062446325
"Fam161a",0.00722951739111222,0.0944829086095743,24,3.68401469190059e-05,41.5664210078333,9.46077763579624,0.227606260207328,48.24011115,44.3929072605,34.1397493975,34.351942909,38.7519163035,49.5218990265
"Uba5",0.00723288105985587,0.0944829086095743,24,9.14434196219327,322.54264568,34.9113395642191,0.108237902899994,288.9843606645,329.269676607,365.675211075,342.969287494,301.3010247105,307.056313529
"Cry2",0.00723595745672445,0.0944829086095743,24,9.12533724409144,1186.43590476117,166.269396129808,0.140141911975665,1080.942119424,1231.388107593,1379.723965335,1282.205017244,1115.0081748705,1029.3480441005
"Akirin1",0.00724860300848429,0.0945962541050774,24,9.25697066876059,312.315514252083,32.1590639456875,0.102969793296053,295.911403914,329.7619308045,349.797817316,336.0592513475,277.063908168,285.2987739625
"Fuca1",0.00725234096656735,0.0945962541050774,24,23.0000368401469,475.57699530825,57.0210240968347,0.119898617173179,494.0955562575,464.096101434,424.0611748835,410.862672388,521.9576539305,538.388812956
"Rab11fip4",0.00726903179627203,0.094691141436037,24,20.9999631598531,596.246275285167,251.12966442217,0.421184458220828,775.4821573275,765.489558609,316.9372304115,389.1941538885,502.5019311,827.8726203745
"Itga5",0.00727079112666407,0.094691141436037,24,9.25477024020618,952.307563074584,113.727258603036,0.119422824109325,821.4798928725,983.004716922,1064.5028841275,1025.84868734,926.4014228685,892.607774317
"Gata5",0.00727118165988216,0.094691141436037,24,13.6800411345768,20.2003390908333,6.46184390533602,0.319887892786331,16.7230401975,16.2655106775,20.061804085,25.834918585,24.742656699,17.574104301
"Zfyve21",0.00727659187445073,0.0947113794533039,24,9.27341548418543,529.303001842667,57.3852226094698,0.108416582580666,488.8395583665,537.18920349,595.4783089985,569.3899561915,500.933612244,483.9873717655
"Gm14164",0.00728569515850375,0.0947796391885649,24,6.34227406975427,45.1883535463333,13.5201098746327,0.299194567041926,44.07444729,60.1308179445,52.113841681,52.7829987685,33.4692469575,28.5587686365
"Zfp963",0.0073119522737054,0.0950205607378193,24,9.5288795763313,164.713368310333,16.9058093126434,0.102637748751464,156.571651995,165.614420487,185.2068160725,179.556516958,150.51734499,150.8134593595
"Prrc2a",0.00735651028845463,0.0954025223273327,24,9.37425318522446,859.920668718833,145.079117302682,0.168712210998289,748.704393273,904.8859297665,1017.3030487245,968.1449724115,767.7722236965,752.713444441
"Rplp1",0.00735688193835626,0.0954025223273327,24,9.96411835424177,40.6455250781667,7.03205704994435,0.17300937892722,34.414119261,45.0335028015,46.9047091095,46.11577232,37.1139850485,34.2910619285
"Gm5617",0.00736343030731057,0.0954246752527143,24,9.69061744331569,41.6692802835833,8.960228320505,0.21503199142211,35.4492297615,45.4579596705,50.830136668,48.9778449025,35.4869733855,33.8135373135
"Zfp78",0.0073663606644333,0.0954246752527143,24,20.9999631598531,196.92170710475,22.3734306151846,0.113615867667059,222.5695324305,175.7805108645,180.1440864385,188.899321308,195.3633890475,218.7734025395
"Tango6",0.00738360517074566,0.0955976418548677,24,17.9741757793622,1771.79905733725,240.036977064172,0.135476410866203,1727.954227893,1626.4707714165,1519.111676137,1754.0615160905,2037.7919889525,1965.404163534
"2900097C17Rik",0.00740350488947872,0.0957543357506513,24,9.0607848449567,48.1002524158333,7.1021375839558,0.147652813181869,42.4507943475,50.316460896,55.8996309235,51.499756855,47.053668072,41.381203401
"Crk",0.00742485114922753,0.095979878461146,24,9.47307399988386,595.547205021083,67.0637773631527,0.112608667789447,551.2784709525,618.898909791,666.8341966315,647.645361894,551.4762445455,537.150046312
"Fuz",0.00744883123055651,0.0961886140135112,24,23.0000368401469,143.227985828333,27.3015514548779,0.190616039854113,150.5933498055,137.2030879035,120.83022887,114.933423436,157.765872702,178.041952253
"D630024D03Rik",0.00745386289021244,0.0961993796565638,24,1.00003684014692,161.016302753583,94.1167962548023,0.584517186429483,263.8541243085,226.793480259,120.4495812325,83.4599674755,87.619763727,183.920899519
"Prkag3",0.00746361785901983,0.0961993796565638,24,10.8280064887446,18.0619068055,8.71692963400045,0.482614030061658,13.513185687,18.300292848,22.444543863,30.1057415215,14.3972444715,9.610432442
"Topors",0.00746930974109061,0.0961993796565638,24,9.86725817738454,227.059827800417,26.1745649067087,0.11527607133445,221.3872863195,232.2691156005,256.2294084185,252.001034442,204.031286499,196.440835523
"Cyp17a1",0.00747019541864224,0.0961993796565638,24,9.02409908922639,233.228357149167,31.6895100017851,0.135873314845318,216.9206643615,249.3609409065,269.104725859,250.737742854,213.6212032275,199.6248656865
"Eif5a",0.00747316544052457,0.0961993796565638,24,9.58937813873287,176.022276024,21.4103366982991,0.121634245289385,158.819773104,177.101973954,198.9311722335,194.048703328,166.1140327365,161.118000788
"Dnajb12",0.00748094119148768,0.0962200803033249,24,9.87275032376628,795.265046304667,88.7578222101758,0.111607850266529,713.9155574025,838.268612397,877.4830903655,866.250413117,751.347698154,724.324906392
"Fam63a",0.00748455906142942,0.0962200803033249,24,8.98761756847843,529.99973519125,68.2404600165209,0.128755649268195,485.1993823035,558.881087394,620.5217655765,556.893026463,482.5773520605,475.92579735
"Nfkbia",0.00748652634093294,0.0962200803033249,24,9.00303529896276,153.305320608917,19.8168121020721,0.129263694328164,135.0647852355,157.917421572,181.871444467,158.2352310075,144.2496990375,142.493342334
"A1bg",0.00749756918568989,0.0962612633401617,24,23.0000368401469,88.301135583,22.3582926500374,0.25320504093655,102.212789922,79.895989014,74.2858735335,65.7291832015,93.5226289455,114.1603488815
"Kng1",0.00761095687835323,0.0973174210117257,24,6.69794188742212,429.8726853935,48.5751675737989,0.112998962772742,414.823919238,471.853939518,460.912416826,453.2354123465,382.8921782355,395.518246197
"Cyp2c50",0.00761539308108017,0.0973174210117257,24,17.9179534425349,92.9374349651667,33.1907162157014,0.357129677918714,89.6739485655,59.4076464405,57.663034161,111.5047948915,115.280326947,124.0948587855
"Kifap3",0.0076218288032337,0.0973174210117257,24,20.8780081737889,322.02646452325,67.9457805674441,0.210994399693316,359.1068180085,289.3079194395,248.0632314605,271.317721304,390.239151951,374.123944976
"Nr2f6",0.00763233691449128,0.0973174210117257,24,9.02889115058646,521.946937927083,63.9951542258285,0.122608544232457,473.931063561,553.9518945765,586.382016179,556.77332451,501.5715524535,459.0717762825
"Asic3",0.00763440790412206,0.0973174210117257,24,8.36970499250664,32.5098908294167,11.1101312346188,0.341746187119328,29.966795109,37.3993750035,44.4319054675,40.5335499615,22.309646424,20.418073011
"Zfp72",0.00763465649515893,0.0973174210117257,24,20.9999631598531,32.0978556600833,7.6481249116152,0.238275260273114,37.195177869,27.306008166,26.6582347765,26.3651098555,33.4788016005,41.583801693
"Ttll9",0.00763665520338419,0.0973174210117257,24,4.84001245245434,24.8056906700833,4.52895217472628,0.182577144694801,28.827543012,29.300518329,28.7391819565,23.260227575,18.0556320525,20.6510410955
"Psmd7",0.007640976345065,0.0973174210117257,24,10.1230045130404,197.4420670845,25.2326247400717,0.127797612295422,178.6307540595,201.303221328,223.1368972325,222.692915438,179.4908119275,179.3978025215
"4833419F23Rik",0.00764322727623545,0.0973174210117257,24,4.29698732536806,88.3502386125834,12.8503150429983,0.145447428833182,102.7461088335,113.3790672315,89.692555791,81.1597796315,70.8290925015,72.2948276865
"Dach2",0.00766898473335476,0.0974625711843376,24,3.68401469190059e-05,68.7846119933334,7.55720471284638,0.109867665075712,75.0452069895,69.573736818,62.9082119415,61.919358112,68.7745124505,74.4866456485
"Pnpla2",0.00767049998368652,0.0974625711843376,24,9.05410764325786,358.901991475,50.3374881929299,0.140254134523063,330.7306228695,390.3398047275,405.5352939575,391.3231261535,335.9944537005,299.4886474415
"Psmc4",0.00772018332377,0.0979933903367015,24,8.65653192655315,271.388362149833,36.5857387608902,0.13480953446593,249.853486476,289.2627212205,307.6225425535,298.991829886,239.392514901,243.207077862
"Hsd17b7",0.00772484311397914,0.0979933903367015,24,9.16628941175349,328.727701143333,48.7065100506906,0.148166734599143,334.0690780095,332.718350253,403.587220472,361.2302630385,272.174683485,268.586611602
"Nktr",0.00772823570221859,0.0979933903367015,24,9.07870552160282,675.989690308583,74.6825833670332,0.110478879245838,618.3292340445,693.265382454,775.6246175385,713.3569954655,624.022435344,631.339477005
"Tmem206",0.00774209372115753,0.0980640740095354,24,20.9999631598531,310.243038792583,70.3606219563394,0.226791944245298,313.0473749205,297.288854355,231.233205874,239.9169947265,386.5382812755,393.433521604
"Cep290",0.00775196379928278,0.0980640740095354,24,23.0000368401469,256.414267749917,62.8118182824163,0.244962259056806,269.2908950595,239.4434407335,206.653696176,180.4503551435,309.191587479,333.455631908
"Ppfibp2",0.00775800079791844,0.0980640740095354,24,19.8460357847254,2250.42377224367,251.997063892674,0.111977604840813,2455.115828682,1960.8301738725,2027.6584963415,2235.243269657,2397.799537884,2425.895327025
"Ccdc71",0.00776057191739055,0.0980640740095354,24,7.50269825620207,270.164229603,29.4827134387681,0.109128856481453,248.1868395195,289.466113206,293.2856144735,284.3976213605,251.098604061,254.5505849975
"Gpkow",0.00776524394695699,0.0980640740095354,24,8.47184157171353,181.858110077833,20.1646951441075,0.11088147311922,173.2643091075,188.886210108,203.6155746485,197.0609059,163.094950314,165.226710389
"Mid2",0.00779656994083067,0.0982671987226395,24,3.68401469190059e-05,355.275142123417,63.0983922842141,0.177604298198535,393.0302309595,370.997058579,317.885418036,306.2655129475,326.1037391655,417.368893053
"Rexo1",0.00779747644749296,0.0982671987226395,24,9.00414187341202,1299.38973882617,151.535918157597,0.116620836404703,1161.675171507,1367.941609848,1470.029093045,1369.474809809,1234.3253196225,1192.8924291255
"n/a_611",0.00780075891600585,0.0982671987226395,24,3.26951088441476e-05,218.81498265525,80.0112970712153,0.365657306004843,274.771804062,225.146946846,201.239599492,127.77291449,194.2130839365,289.745547105
"Npc1",0.00781053336454229,0.098286148023922,24,10.2899488408617,1260.6524018175,129.67556070092,0.102863850902885,1202.685374247,1262.3873157135,1367.6685043445,1380.1161351745,1251.554478828,1099.5026025975
"Tceb3",0.0078377460601563,0.0985173392955471,24,10.514810203967,452.083048080333,59.32140350437,0.131217933864729,413.11465968,476.6988317415,503.6372581295,519.4056430695,398.9316184845,400.710277377
"Gm9895",0.00786115542666666,0.0987607219644076,24,9.07280569575683,60.3349955544167,9.82785394740264,0.162888119193426,61.1829079635,62.9368641015,73.0832456615,65.3561938395,55.998819846,43.4519419145
"Tdrkh",0.00786515093694806,0.0987607219644076,24,22.0000368401469,72.42277863375,16.4610665184644,0.227291286374275,75.253871595,59.4174988635,58.5030861585,54.786462593,91.5171870585,95.058565534
"Arfgap1",0.00787678420375393,0.0988562579603476,24,10.5717801897593,589.41993068475,62.9444637982846,0.106790524923648,541.8931163385,625.244026032,635.0839516335,648.1263100665,565.056570813,521.115609225
"Dcps",0.00788829415794634,0.0989501495471502,24,20.9999631598531,1031.08320319658,127.989570749982,0.124131176177816,1051.628447052,1011.591608853,882.0075606,916.6664313135,1150.5004383765,1174.1047329845
"Arhgap9",0.00789635110906417,0.0989576394726522,24,9.80224201255858,27.8109649314167,4.39316212682127,0.157965109720394,22.0464911355,28.4565308025,31.520542818,31.2470606285,27.98985528,25.605308924
"Gda",0.00790052778517836,0.0989576394726522,24,13.194779190559,909.538623608667,177.546606261658,0.195205131099576,786.1970965275,676.578309171,969.713873912,1094.580860834,1017.091797729,913.0698034785
"2610044O15Rik8",0.0079009784213131,0.0989576394726522,24,19.2156538287401,173.32061018775,27.2060964737721,0.156969770902036,188.926635534,162.2080507965,142.491059809,169.379725399,188.699568534,188.218621054
"Sbsn",0.00791566288181544,0.0990339472276479,24,6.71725407292129,66.92064329075,21.3230681244265,0.318632145118275,73.5146103645,82.3120617825,89.219622188,75.423891324,36.3066214875,44.747052598
"Mul1",0.00792158863903669,0.0990339472276479,24,9.01444226054493,292.147765338917,34.7645741967809,0.118996543261082,266.239642851,310.104829071,329.5670943275,310.9374827545,274.0147968675,262.022746162
"Nod1",0.00792319963773169,0.0990339472276479,24,17.8093453945448,996.03799855925,100.143800055015,0.100542148191004,989.3278732725,926.8498653,904.3417467345,994.3248530175,1097.106782055,1064.276870976
"Sh3yl1",0.00794149099251518,0.0992094422759595,24,20.9999631598531,614.033623803917,103.654276315069,0.16880879531146,654.2187264,582.17633844,524.8160704255,524.4658813405,648.021881085,750.5028451325
"Mrfap1",0.00795775420900491,0.0992094422759595,24,7.92252846303001,62.4834791221667,7.7180732487873,0.123521823003758,63.8905894725,67.561553757,71.9842108965,66.56670637,51.916958724,52.980855513
"Gmcl1",0.00795820053247465,0.0992094422759595,24,19.9999631598531,614.068813454417,118.660878137335,0.193237102320526,588.190844292,544.349612304,508.1009450875,498.2885315975,747.9365360175,797.546411428
"Atp13a1",0.00796543107015879,0.0992094422759595,24,7.85934511193945,846.554395273083,106.606157489889,0.125929483191095,760.4693423775,897.2242766475,966.939179355,870.239791136,789.2458426305,795.207939492
"n/a_157",0.00796551525459843,0.0992094422759595,24,9.22964068547508,167.929673745,23.8105812762094,0.14178900455893,149.454479121,176.3483828655,190.542057717,183.1798473665,164.1577290135,143.8955463865
"BC021767",0.00797036917315197,0.0992195830014118,24,20.4396432947419,58.6544089420833,11.3401860214613,0.193339021328454,62.5245192015,57.309993153,41.3780325955,54.632796644,68.3469440625,67.734167996
"Degs2",0.00799073462791,0.0993723712385304,24,10.3988441602195,19.4980415124167,4.08065504730912,0.209285381032269,17.844138726,22.884710496,22.7035266305,22.847337562,17.2455385935,13.4629970665
"Plce1",0.00800190307547954,0.0994169015247353,24,15.4858514512119,1536.038343891,442.83385356341,0.288296093209268,1413.829105554,1258.941536331,1412.9541876865,1761.2484560985,1897.644625272,1471.612152404
"Ccdc117",0.0080081694330334,0.0994381443097741,24,10.6393995230727,293.353069448917,33.6823910567264,0.114818607897988,263.2810655475,295.268850819,319.6263053075,335.6791900665,272.223821649,274.039183304
"Emp2",0.00802070315249215,0.0995147665513789,24,3.68401469190059e-05,671.17281814425,89.8562417337183,0.133879441038994,757.1998659345,680.2599320715,619.4182866085,591.4913150295,641.210476404,737.4570328175
"Anapc15",0.00802244362085136,0.0995147665513789,24,16.9335267831241,85.9123087963333,12.2263577531042,0.142312061268059,77.5512921825,77.2756619445,77.2001080895,88.831073604,105.2778562695,89.337860688
"Selk",0.00803567280075479,0.099560292094923,24,10.6613659672004,127.71677018175,18.6235702026835,0.145819301382119,112.4486680515,145.7666734545,139.784011467,145.3781903235,116.444281548,106.478796246
"Ccdc166",0.00803827446863858,0.099560292094923,24,23.0000368401469,77.1274485715833,16.2580257997117,0.210794290499864,82.4641007865,70.322401695,61.9352862495,60.599751507,90.458503206,96.9846479855
"Gtpbp2",0.00805046604701876,0.0996610365830785,24,10.5221378934971,381.519341195833,48.2582923987544,0.126489766541045,359.147142135,392.73617265,419.3767724685,430.1370579035,363.6427323795,324.0761696385
"Sord",0.00805839242236539,0.0996679031804073,24,9.99009171133682,661.288944591167,66.3572132548919,0.100345263288677,612.6633566445,649.6761907125,732.769222959,729.949996592,622.436372151,620.238528488
"Btbd3",0.00806035895782764,0.0996679031804073,24,20.9999631598531,441.507088249667,60.8333391302855,0.13778564546145,440.361162351,431.3793609915,377.9604725625,386.9350019595,476.9899597365,535.416571897
"Ift43",0.0080730255467143,0.09969010274897,24,3.68401469190059e-05,824.567594926583,105.748229884257,0.128246890291235,901.224642594,888.3599445135,770.0124196805,713.618620225,784.5272365725,889.662705974
"4933411K16Rik",0.00807716723547292,0.09969010274897,24,10.0080430519334,70.6534430314167,12.6390857142208,0.178888461367704,64.2337787595,73.995034488,82.4114627625,81.6782277595,65.5327736655,56.0693807535
"Ppfia4",0.00808641441333946,0.0997541056785688,24,7.2179937253848,65.74476464,19.7300402220557,0.300100552950367,56.454304932,81.97307514,83.647913742,69.3478423865,55.181901642,47.8635499975
"Fam110a",0.00810801558467589,0.0999156412060286,24,23.0000368401469,214.865908229833,48.220877534414,0.224423120129575,249.242773476,201.574410642,182.8465922605,158.9718672845,237.1876207845,259.3721849315
"Zfp518b",0.00811171322685644,0.0999156412060286,24,3.68401469190059e-05,170.6660280005,21.524664235777,0.12612155147663,180.12542496,176.5468486395,159.071089351,153.5069461835,160.648290549,194.09756832
"n/a_640",0.00811751371181113,0.0999369695618011,24,9.12015818224627,2214.117417155,282.041156001782,0.127383107064027,2028.181101165,2244.1009891305,2583.0064325485,2364.382502987,2075.61881673,1989.414660369
"Ass1",0.0081669027339305,0.100237201044246,24,9.119724770089,2214.54405198808,281.793996779687,0.127246959267624,2028.714038664,2244.1009891305,2583.7000816085,2364.382502987,2075.8223638065,1990.544335732
"Acin1",0.00816937595126843,0.100237201044246,24,9.08780469242754,1212.30642810442,132.361351621869,0.109181431817392,1090.9356956985,1259.7736394865,1357.328995924,1284.53803382,1160.9675007405,1120.294702957
"Abca8a",0.00818274381142892,0.100337678857966,24,18.7696814207821,591.83070581275,154.710153922463,0.261409474707809,653.264061288,487.1920243905,411.0844864375,632.205423017,675.8245686765,691.413671067
"Nrbp1",0.00820228881410034,0.100477015243451,24,9.0539189049307,337.32699851975,45.4286372251059,0.134672402222338,301.1981663025,348.0897489735,396.9907897805,357.259700081,313.7516897775,306.6718962035
"Brix1",0.00821559903636293,0.100589894283205,24,7.65113909840557,149.89433666575,16.4770880325912,0.109924686943533,142.8379535985,161.8287921465,171.187431935,149.9363948325,132.251341116,141.324106366
"Tmem214",0.00823259035777391,0.100676433871334,24,9.34844763371688,410.031007899417,63.8663755613315,0.15575986774395,351.5025744015,429.9449023545,478.7964452455,456.6123970975,370.833762558,372.4959657395
"Ppox",0.00823496419720327,0.100676433871334,24,22.0000368401469,115.302000511667,26.0188830985365,0.225658557380397,123.4936013325,96.563357451,95.773243049,91.9605774335,129.6489074895,154.3723163145
"n/a_712",0.00826162373607175,0.100873874718165,24,9.05621784289856,337.4670750695,45.4567835401061,0.134699906741256,301.302307899,348.0897489735,396.9907897805,357.591653528,314.1560540325,306.6718962035
"Zfp706",0.00826343536227958,0.100873874718165,24,7.58957051278661,189.757018651667,27.2495005233882,0.143602069198872,173.2390872495,208.82927979,218.1146570105,195.343688384,168.762874629,174.252524847
"Sdccag3",0.00829329844045279,0.101137886293923,24,8.9993493034177,235.320397766,30.1803043404551,0.128251968919694,211.4756810835,248.2782155985,271.910824788,248.2404524505,219.842440914,212.1747717615
"1700011E24Rik",0.00831096286865241,0.101252757448895,24,8.587958371914,83.5814032855833,18.6120766913191,0.222682031644345,69.1525114155,97.5606125325,106.5361106205,83.787249699,79.7223762135,64.7295592325
"Slc27a2",0.00831531937866548,0.101255606970453,24,8.05175038693532,876.6618900645,98.119660150376,0.111924176541034,850.607249745,904.998925314,1007.265431219,921.245721412,777.6202854615,798.2337272355
"Plppr1",0.00832166273731216,0.10128263552583,24,3.61723174520839e-05,653.576530970584,332.852038085375,0.509277831000262,830.2539502095,821.1147782895,360.6597354745,324.88079296,691.0894041405,893.4605247495
"Zfp940",0.00833345376579153,0.10132572175327,24,19.6101894605332,51.5850024713333,17.7307516905551,0.343719120696143,53.427893169,43.3003295295,30.3471955335,43.508252578,71.1897783885,67.7365656295
"Sdsl",0.00834705169025562,0.101390670902259,24,9.09922361905573,232.312629077167,31.6456485351431,0.136220095570575,215.9067587295,235.801227525,270.1834667595,247.337271818,231.0429899175,193.6040597135
"Tmem126b",0.00835221863912783,0.101403283240543,24,19.9999631598531,109.644786661917,11.7689785781658,0.107337329356614,116.3934377895,101.346240873,95.8610848115,107.881464483,117.0480980325,119.338393982
"Pcyt2",0.00835870877064104,0.101431939780491,24,9.99922526825583,437.419338627,57.9468879414676,0.132474453743529,397.3715064525,465.613136034,492.293321328,486.498815206,402.046247337,380.6930054045
"Trib3",0.00836328315433577,0.101437332125255,24,7.94230113431605,245.278378082583,47.955257257827,0.195513594115829,253.2886335105,272.773251396,307.025721979,266.987047391,190.7652378525,180.8303763665
"Zfp672",0.00839173819840489,0.101637922066511,24,7.69487844311314,414.802018126833,42.2191049532235,0.101781339309478,389.566810767,443.0929055535,453.669689425,434.908779338,374.6247198675,392.94920381
"n/a_572",0.00839225627755347,0.101637922066511,24,9.02113775294419,83.4513202205833,11.7279591981545,0.14053653276131,74.702399115,89.6022767265,97.277663519,90.0333789515,73.431526128,75.6606768835
"Cdc42ep5",0.00839637408383009,0.101637922066511,24,21.9999631598531,121.601121651917,21.3561547671385,0.175624652774754,145.056073035,124.11302961,98.318137109,105.4803897475,123.9168305715,132.7222698385
"Sntb1",0.0084052224294614,0.101669086234424,24,19.9999631598531,2561.85520393467,291.412927711618,0.11375074097242,2756.8756113705,2287.483587306,2332.4818029045,2440.530282349,2713.6477817805,2840.1121578975
"Pcnx4",0.00840734277576694,0.101669086234424,24,3.68401469190059e-05,362.39584994475,64.7411365220427,0.178647566002516,393.265464525,360.828073938,323.8107156335,299.8692537055,364.768298733,431.8332931335
"Grb7",0.00841136693246813,0.101669086234424,24,7.81137999402822,502.448823494,73.7243045770674,0.146729977521676,464.042391708,542.7610237965,595.1494579145,512.4592422315,447.968719584,452.3121057295
